pair_id,domain,defense_name,attack_tier,initial_score,final_score,score_drop,threshold,fidelity_score,fidelity_threshold,is_evasive,passes_fidelity,is_fper,queries_consumed,source_text,initial_suspect_text,final_paraphrase_text,num_trajectory_steps
ACAD_002,academic,D1_SBERT,Corpus_Adversarial,0.8443,0.8323,0.012,0.75,0.8129,0.75,False,True,False,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","In computational evaluation #002, Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D2_SimCSE,Tier1_Static,0.9119,0.9113,0.0006,0.75,0.9337,0.75,False,True,False,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers rely extensively on parallelized attention heads layers to capture token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial processing bottlenecks when analyzing extended text corpora. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D2_SimCSE,Tier2_Saliency,0.9119,0.8933,0.0187,0.75,0.9248,0.75,False,True,False,50,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers utilize parallelized attention heads layers to map token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial resource limits when analyzing extended text corpora. Formulated in CSFCube aspect #2.",6
ACAD_002,academic,D2_SimCSE,Corpus_Adversarial,0.9119,0.9012,0.0107,0.75,0.8129,0.75,False,True,False,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","In computational evaluation #002, Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D3_BMX_Hybrid,Tier1_Static,0.5218,0.5218,0.0,0.75,0.9341,0.75,True,True,True,1,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",0
ACAD_002,academic,D3_BMX_Hybrid,Tier2_Saliency,0.5218,0.5218,0.0,0.75,0.9341,0.75,True,True,True,1,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",0
ACAD_002,academic,D3_BMX_Hybrid,Corpus_Adversarial,0.5218,0.5162,0.0056,0.75,0.8129,0.75,True,True,True,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","In computational evaluation #002, Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D4_ColBERT_MultiVector,Tier1_Static,0.7521,0.6861,0.066,0.75,0.9242,0.75,True,True,True,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers leverage multi-branch attention mechanisms layers to encode token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial resource limits when analyzing lengthy document sequences. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D4_ColBERT_MultiVector,Tier2_Saliency,0.7521,0.6691,0.083,0.75,0.9197,0.75,True,True,True,9,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers leverage multi-branch attention mechanisms layers to encode token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial resource limits when analyzing voluminous contexts. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D4_ColBERT_MultiVector,Corpus_Adversarial,0.7521,0.7404,0.0117,0.75,0.8129,0.75,True,True,True,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","In computational evaluation #002, Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D5_Longformer,Tier1_Static,0.8443,0.769,0.0753,0.75,0.9277,0.75,False,True,False,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers rely extensively on multi-branch attention mechanisms layers to encode token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial efficiency constraints when analyzing extended text corpora. Formulated in CSFCube aspect #2.",1
ACAD_002,academic,D5_Longformer,Tier2_Saliency,0.8443,0.774,0.0703,0.75,0.9068,0.75,False,True,False,50,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","Transformers leverage multi-branch attention mechanisms layers to map token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial efficiency constraints when analyzing voluminous contexts. Formulated in CSFCube aspect #2.",6
ACAD_002,academic,D5_Longformer,Corpus_Adversarial,0.8443,0.8323,0.012,0.75,0.8129,0.75,False,True,False,2,"Transformer architectures rely heavily on multi-head self-attention mechanisms to compute pairwise relationships between all tokens in a sequence. Although effective for short sequences, the quadratic computational complexity with respect to sequence length imposes severe memory bottlenecks during document-level representation learning. Described in CSFCube facet #2.","Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.","In computational evaluation #002, Transformers depend on multi-head self-attention layers to model token-to-token dependencies across the input sequence. While highly expressive for brief texts, the quadratic time and memory scaling relative to context length introduces substantial computational bottlenecks when analyzing long-form documents. Formulated in CSFCube aspect #2.",1
ACAD_003,academic,D1_SBERT,Tier1_Static,0.7318,0.7318,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D1_SBERT,Tier2_Saliency,0.7318,0.7318,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D1_SBERT,Corpus_Adversarial,0.7318,0.7271,0.0046,0.75,0.7744,0.75,True,True,True,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,"In computational evaluation #003, Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.",1
ACAD_003,academic,D2_SimCSE,Tier1_Static,0.9001,0.9001,0.0,0.75,0.8132,0.75,False,True,False,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,1
ACAD_003,academic,D2_SimCSE,Tier2_Saliency,0.9001,0.9001,0.0,0.75,0.8132,0.75,False,True,False,50,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,7
ACAD_003,academic,D2_SimCSE,Corpus_Adversarial,0.9001,0.8994,0.0006,0.75,0.7744,0.75,False,True,False,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,"In computational evaluation #003, Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.",1
ACAD_003,academic,D3_BMX_Hybrid,Tier1_Static,0.5074,0.5074,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D3_BMX_Hybrid,Tier2_Saliency,0.5074,0.5074,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D3_BMX_Hybrid,Corpus_Adversarial,0.5074,0.4971,0.0103,0.75,0.7744,0.75,True,True,True,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,"In computational evaluation #003, Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.",1
ACAD_003,academic,D4_ColBERT_MultiVector,Tier1_Static,0.6717,0.6717,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D4_ColBERT_MultiVector,Tier2_Saliency,0.6717,0.6717,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D4_ColBERT_MultiVector,Corpus_Adversarial,0.6717,0.6778,-0.0062,0.75,0.7744,0.75,True,True,True,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,"In computational evaluation #003, Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.",1
ACAD_003,academic,D5_Longformer,Tier1_Static,0.7318,0.7318,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D5_Longformer,Tier2_Saliency,0.7318,0.7318,0.0,0.75,0.8132,0.75,True,True,True,1,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,0
ACAD_003,academic,D5_Longformer,Corpus_Adversarial,0.7318,0.7271,0.0046,0.75,0.7744,0.75,True,True,True,2,Denoising diffusion probabilistic models generate high-fidelity samples by iteratively reversing a parameterized Markovian forward process that systematically corrupts data with Gaussian noise. Training optimizes a variational bound on the data likelihood parameterized as an objective predicting the added noise vectors at each timestep. Described in CSFCube facet #3.,Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.,"In computational evaluation #003, Diffusion models synthesize high-quality images by progressively inverting a forward Markov chain that incrementally perturbs input images with Gaussian noise. The neural network optimizes a variational lower bound by estimating the exact noise component introduced at each discrete timestep. Formulated in CSFCube aspect #3.",1
ACAD_004,academic,D1_SBERT,Tier1_Static,0.8101,0.8101,0.0,0.75,0.7471,0.75,False,False,False,2,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,1
ACAD_004,academic,D1_SBERT,Tier2_Saliency,0.8101,0.8101,0.0,0.75,0.7471,0.75,False,False,False,50,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,16
ACAD_004,academic,D1_SBERT,Corpus_Adversarial,0.8101,0.8103,-0.0002,0.75,0.7426,0.75,False,False,False,2,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,"In computational evaluation #004, Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.",1
ACAD_004,academic,D2_SimCSE,Tier1_Static,0.9134,0.9134,0.0,0.75,0.7471,0.75,False,False,False,2,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,1
ACAD_004,academic,D2_SimCSE,Tier2_Saliency,0.9134,0.9134,0.0,0.75,0.7471,0.75,False,False,False,50,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,16
ACAD_004,academic,D2_SimCSE,Corpus_Adversarial,0.9134,0.9139,-0.0005,0.75,0.7426,0.75,False,False,False,2,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,"In computational evaluation #004, Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.",1
ACAD_004,academic,D3_BMX_Hybrid,Tier1_Static,0.5231,0.5231,0.0,0.75,0.7471,0.75,True,False,False,1,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,0
ACAD_004,academic,D3_BMX_Hybrid,Tier2_Saliency,0.5231,0.5231,0.0,0.75,0.7471,0.75,True,False,False,1,Message passing neural networks update node representations by iteratively aggregating localized feature vectors from adjacent graph vertices through non-linear permutation-invariant permutation pooling functions followed by gated recurrent update functions. Described in CSFCube facet #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,Graph message-passing architectures refine vertex embeddings by recursively gathering neighbor node features using permutation-invariant aggregation functions coupled with non-linear neural transformation layers. Formulated in CSFCube aspect #4.,0
